"RID","age","gender","BMI","exer","logMedInc","A_1","A_10","A_2","A_3","A_4","A_5","A_6","A_7","A_8","A_9","C_1","C_10","C_2","C_3","C_4","C_5","C_6","C_7","C_8","C_9","E_1","E_10","E_2","E_3","E_4","E_5","E_6","E_7","E_8","E_9","N_1","N_10","N_2","N_3","N_4","N_5","N_6","N_7","N_8","N_9","O_1","O_10"
1183239062,22,"female",27.92,"1or2wk",10.9319634590152,6,4.60829245513462,4.388486590078,4.49665617361602,2.56246707165587,8.70149684450286,6.19683209878218,6,4.82260308757044,5,1.09184713911751,2.82783646386413,1,2.12875687373478,3.90816663694457,4.96573739462892,4.3855777011167,3.39905234166399,3.63743510653849,1.48714869605444,5.43339282018197,3.98607549648185,2.45000858139706,4.20618996802177,3.07945681904723,4.15627829474764,4.61890037498839,1,2.3110192325415,3.09112529271347,2.58694939039875,1.82261365424839,4,3.08404021026351,3.83218091627102,2,3.90159692729562,3.87499100738662,1.86455436709365,4.43566826746199,5.16938661354144,5.22665457359446
1183837801,41,"female",44.52,"veryRarelyNever",10.5699313502615,1,5.2305354348822,2.2280678359739,3.37472721105626,2.4070932215461,3.2784719213794,4.30378979238872,4.18360787618046,2.761285822071,3.20888442775208,2.65983778752025,2,1.99569815931442,0.859717826654517,3.62982937958057,1,1.09185613448908,2.50732108050786,4.25090131943138,1.46125599005143,2.64741593008775,3.04427500058455,1.68954548866635,1.78555500013806,3.54779432459437,2.3770985600269,2.11435245205406,3.91665577829093,1.56136933013269,3.05941472348061,4.5035215652278,4.07239948656454,2.21929317301751,1.61139263610722,4.92262909586126,2.41860509155169,4.27471167558125,4.42625953062432,3.59048009893224,1.31620179647498,4.99222762017945,4.35016550580324
1187111728,23,"female",19.26,"less1wk",10.6104636710325,5.67340471534282,3.46250312855403,3.65430844446982,4.41711430272377,6,4.3617161424853,5.98140001429529,4.99589938199586,3.90674418043476,2.24573709464376,0.694071235020382,1.92168785686106,2.393729773685,2.0569472533774,2,4.0443983928825,4.58929419304302,5,3.15102526977388,2.50119459995127,4.81950169244866,6.02846930318243,2.74701682849034,3.65568819627498,1.62186715977916,5.92898542330697,3.07559101167401,2.7238855471019,2.14084303529255,3.02249620638137,2.86277394833936,1.52800101226144,1.38621278647347,3.39454933703679,4.88194790900366,2.85111412719854,1.56229875612286,2.33536086119372,2,3.45221127049513,5.05246154925729,3.9855795620202
1188623970,20,"male",24.1,"3or5wk",11.7924795950098,5,3.97898506751307,6.44298053485271,5.25841882657822,4.0104520770051,4,4.58582742011709,4.51465742769692,4.67307920337471,5.60688500147174,5,4.3226667318863,4.32203072094526,4.01002654514911,4.36080998642835,3.57528601608293,3.57222687715211,4.89937055182357,5.35774686744933,4.20503333474831,4.61522671562508,5.37398728947561,3.34211242893756,3.80245591202859,3.04923648479203,2.33352517418705,3.52575882894495,2.61472651012446,2.12246238378452,2.95092897972939,5.18422408735585,3,4.02518755027755,4.47007888197668,6.55229028932856,3.91919298479769,4.03532770329257,5.62377123841566,4,5,4.87919734835399,3.15266400554392
1191132774,20,"female",28.83,"veryRarelyNever",10.4275057700881,5.85669111168737,4.44982774740626,5.91185934258546,5,4.47493782372301,6.23223789460896,3.64244330030817,4.90909561794622,6.08853742061645,4.72987666436493,3.40157052909756,2.70854887399943,5,6.05720787559095,5.02331351057288,4.38334330682948,4.5353252629051,4.14609296066912,3.23005171029269,4.49903262699527,5.30108103573417,6.1805454915881,5.10488383700718,2.9048830163837,6.13326428213621,4.45965138335058,7.16514401821311,4.80250363675427,3.75684607796468,5.72642408791404,3.42488490161472,1.91257069561818,1.44304483740017,2.00984739076404,3.76772140132321,3.09951444750833,1.57864476634586,1.4716275565789,3,1.14736071527704,4,6.25519100844974
1193692693,41,"male",25.42,"less1wk",11.1328795347083,7.87091168543994,5,5.4508564217355,7.43147167892186,6.52572711156203,4.9244580241353,6.86821971966545,1.97635126704353,4.51853079204326,5.30050636235581,4.10519413416768,4.09051715225398,3.50121922162605,2.32686626804061,3.29249724698321,4.95613183227761,3.21340766960997,2.91743052284839,4.01054352877632,4.84588666089846,3.33379843997489,1.93843777855324,2.98375959806435,3.64840439195833,5.95330005518219,5.04321620890268,3.88453071223713,1.59246198664427,3.50992524550913,1.9086368831429,1.2505716438721,3.46941398430776,5.27404223028698,4.04559581345291,6.09398544760574,2,0.909673845702252,2.38573301285454,3.26673819506954,3.3954303417439,4.69626080484757,5.83817662488276
1196094359,44,"female",36.21,"1or2wk",10.3907476782794,3.72693695822358,4.74142843449374,3.52044571917868,4.30335160887284,5.34198605084211,4.75263608182753,4.33753816537877,5.29571953441268,6,4.54270677166184,0.732591599441379,1.05704134349742,3.71634955173899,0.624788447576341,5.43758752677233,4.33524895635365,2,6,5.34495713926447,4.39000422562461,6.11767269475689,5.69780674191459,4,4.91528300951651,5.523501212035,6.68804162851971,6.48648863273653,3.41915550795701,6.43495663136258,4.20870940843186,4,0.419868538231291,1.9110466640485,-0.124298082604727,1.28958883105304,1.97767017753945,2.59038205533446,0.752823404284747,0.107677818705446,1.35194561102051,6,6.34458409158084
1200045072,47,"female",28.83,"more5wk",10.8187777840767,5.74337780401823,6.07567638336017,5.34620904344992,6,5.39631894569983,5.17042131786162,6.68539833411371,4.23136480763234,6.206824290803,7.83600886562719,6.2489684567611,5.26885648194533,4.93569031133216,6.18684426273064,5.09427898221489,4.57843252636198,4.35121743416775,5.44134107155359,5.13610838204954,4.38181332077787,5.21644812229552,4.51359381714398,4.34520225534404,5.55875850087237,5.36897659307943,5.09675665367738,4.83815838286689,3.04795598579649,5.38246649548915,3.80705264446458,3.27619566244069,2,1.22471889956542,2.79255844760564,4.48400006795715,0.772144809020486,2.09695382077321,2.6474249104133,2.88627654715281,3.22231813096618,4.5039640242017,4.01148060063338
1206416889,26,"female",16.91,"1or2wk",10.9569281225575,5.11776772790367,4.57550078174248,4.47875740987514,5.41743610901572,5.5381534002732,6,6,6.84696334871387,6.24113288428065,6,4.32423788028286,1.97886313888227,4.23224852996708,4.12952516513218,5.37915663364845,4.23434462887468,3.96932748393823,3.42877787530387,4.1292660338008,2.60218044170407,4.99849860585782,5.24876550353575,3.42580960539218,2.58702456321641,4.93772684573238,4.30472832985761,4.79757788131845,4.60071651027753,3.7176034630277,4.35858181202325,4.8426861377089,3.0638304399786,1.96981388503131,3.37819158434662,5.44539799917432,3,2.72114317475512,6.00116660599596,2.39525947702903,4.33815595454539,5.44938491013226,5.07861453346361
1207608645,43,"male",28.88,"1or2wk",10.6522113409848,4.65226563018741,1.60711846372533,4,5,5.12049980942733,4.95346215681291,4.92883245959183,4.58800315830648,5.54268888289636,3.46970681825778,4.2728353852377,5.04580715948359,3.85205415648656,3.6474105609625,3.49944473283213,4,6,3.60872466151636,4.66328679869257,5.80874163894524,4.74260106999902,4.04786398759854,6.32240312959643,4.6568589640389,6.07678195665426,5.84228370127263,4.49422492437886,3,3.98964278544261,5.44005399960307,3.44405344046075,3.78313310421571,3.70567999224245,4,6.03205854962856,3.88978249637158,5.45091090763679,4.88515871619621,4.70160999639025,3.659897141569,6.57468288529626,5.66694517833016
1215416448,23,"male",30.24,"less1wk",10.8789901440421,3.17916614531652,3.69895424945241,1.55182486190567,3.83092720559582,4.00593077237869,3.05055550922384,2,4.15647995367628,5,4,4.26684445261317,2,1.21854365486547,5,5,4,3.45242471841767,4.16499374531071,5,3,2,1.95014028934495,2.65741223544505,1,1.99259013998055,2.52643204645344,-0.401479656647415,1.2597936844763,0.453748332297116,1.37733466622735,2.37468918909439,2,2.18608852616545,5.57222242352806,3.56393057347896,3.66418892483155,2.66011247926239,1.58720497645022,0.8571160867437,4.62172267044771,4.70165828729196,5
1221450399,32,"female",26.31,"1or2wk",10.8503074894451,5.80229502912798,4.20205376365298,6,5.36751711013045,8.59942067938763,5.07955461843252,4.12420855873524,4.11867147064978,5.64642264659678,3.97898562307072,2.38107320214158,3.93938581162641,4.50610740711601,4.58098075773998,3.36157898469707,3.67280112607297,4.82596201290073,4.05247910752645,3.30276762347823,3.38737341787459,6.58879446029054,5.81666592563947,6.76182336924622,4.45885130813591,6,4.57020078023111,5.92064006488577,5,5.23691017147736,4.78694696060964,2.54852395573704,4,1.72571413305966,4.44093491645424,4.95560661601668,2.08838018910025,3.83463808501856,3.52199238868207,1.82988366310937,4.62066943036512,2.8705758129206,3.68608483577742
1221571935,43,"male",24.74,"1or2wk",11.0037152024721,4.52776785163337,3.5873442312019,3.69159028179003,5,3.3815419412266,3.58875446601027,4.49687910615964,4.80583201490879,3.46709378541666,3.42323209157217,5.18755987013023,2.92846663779282,5.97723877506017,5.70498075906223,5.08396803154834,4.08733361348084,5.06584957773462,4.16833070360776,3.68777915239816,3.17093790505041,3.92740341605563,5.84996448949211,4.67412359920109,2.076679830811,2.47956918105466,2.96481609603301,3.06940274039723,1.04908590366235,3.59268787688482,3.31915893250645,1.73943161302795,1.42423395209017,0.477000285407722,1.41757431835743,4.74605678174146,1.05533185812281,2.69195013388917,1.65270751355823,2.17990521837564,1.08274680646321,3.40550662107436,5.94309633627598
1224794310,17,"female",19.26,"more5wk",11.3550779602987,5.28833255684748,4.37624962618678,5.39762999279014,4.60101159786821,2.96053522161797,4.73536356192387,5.64982778616856,4.55192470229424,4.32568727281108,5,1.94779126202273,3.98806961292669,3.80783780650985,2.48986798433923,6,6,6,5.16175705919926,4.01453448584035,5.61877778911547,4.15226218756114,4.2681597573918,1.74115500099429,2.28912407895525,1.85476494478483,2.68099629094273,3.39222455945595,2.41895406046388,1.79248122732266,2.65508445914836,3.32078517669298,1.73294955173483,1.48620979665542,2.89157985743621,4.43750713010075,2.02590973927533,4.04143117377698,3.49929092630148,4.02107687633206,3.29996684613411,5.0602859161509,3.00976093212689
1225513653,32,"male",31.1,"3or5wk",10.6586231304301,6,4.42576824869243,4.5852525229223,4.36068992237187,6,3.75627449808044,5.61525498395996,1.87043157496621,3.21779766100011,4.79900978478305,4.34426443675798,6,2.89568718153572,5.24954908546911,4.23507568078383,2.92497234804988,4.07080225060162,4.43013854223966,4.38223895968776,4.11485673739257,4.31936319285424,3.04978779548508,6,5.330258861609,6,5.99370435874926,4.58962208277817,4.97499947278543,3.19787480971417,4.08227909691569,5.29636043892066,5.56203953369654,8.29802151731545,6,5.61178903411401,8.82711107204529,6,7.27109922946485,6.2166785713897,6.05699969174088,4.5323677122519,3.12296619177765
1227020642,27,"male",22.1,"less1mo",11.4816308570894,3.32791952115394,6.68442725100625,3.51185105851011,4.6163146620746,2,2.64939420293209,5,4.42081268987395,1.37367461104467,3.45450163764991,-0.421840588297148,2,1.71856198709627,0.97493058205792,2.20266804399667,2.57777598184374,4.01964999466765,3,0.348777794152027,2.28683779629434,-0.673763768846849,1.86352133997907,2.31366296472982,1.81657252218319,-0.0819750738071416,2,1,2.32465603003856,1,-0.0346480398906537,3.85465425571853,4.2930701096734,4.13750810936808,5,4.51522607117639,2.95069817347541,3.84301535840923,4,2.60158954204918,5.35421031153908,4.31691567006588,3.47965177225521
1229429337,42,"female",23.89,"1or2wk",10.6323637805503,6.03032762726967,3.78110780455,5.02789414181002,6,4.30755416219886,3.90067585247879,7.32811583669988,6,7.11625594718904,6.09388859619045,2.92603665573249,2.08494207548256,5.03668110127957,3.30039567942755,3.71398730434244,3.74898896448279,5.06158243214826,5.02296059269178,4.66965476643123,4.59349551571465,6.71097599329024,5.58213662441554,6.71463826731769,6,5.11706376898476,4.9944373842561,7.42262100927208,3,4.66003163269801,4.18864807282293,3.74632305992276,0.151060384216851,2.39893999091454,4.38025348907162,4.44372888537312,3.45894539497994,3.98088336877602,1.78828590679602,0.917571223780823,5,5,6.13706605638222
1231116154,45,"female",45.67,"veryRarelyNever",10.725423647929,1.7517830047983,3.99629626784661,1.87994211420196,2.0331391653018,0.539852192560598,2.37694257367316,3.29272987738451,3.88807970116964,1.49479752248121,3.8253963065012,6,0.955090285482421,3.19163087447651,3.73202046752644,1,2,3.66606581913897,2.91933780970813,1.14391268676725,1.77597823932239,1,2.26873499057866,3,0.92752941615112,0.922094061237518,0.445850108554469,0.520530636155861,4.26156060159366,-1.36449182313395,2.83582097087192,1.08017862901218,4.80163930665839,3.896178301125,4.2363959841327,3.92765613453239,3.51350273140788,3.59435544015541,4.01463066399234,4.66204696538865,5.60735132508404,3.48119976542354,3.48016072067456
1231468142,15,"male",20.05,"veryRarelyNever",11.1179105627569,4,3.87001009787436,3.86827687564885,5.18846635584636,5.30620274127037,3.99082140274198,2.0298104132998,7.09542972816842,4.62551634844188,5.10767272161253,2,2.12743495884905,3.4538085848644,3.89847208008226,7.3881861216086,1.89270484445619,4.68570075327266,3.72925801804489,2.12358442773201,1,5.70681514478439,5.93106257598155,3.60937281176522,3.27413701864538,5.2580305971636,6.02485757025655,5.99132984002831,3.02911650756926,5.57416827086494,3.10058210830662,1.77385299599223,2.76391190143983,2.50745576948814,2.18754966895098,2.12528697755588,1.95490189047516,1.91663955436466,1.60723291301338,0.83380997969511,1,4.49453261197239,7.62079375593682
1232455946,18,"male",31.15,"3or5wk",10.530895491382,5,3,4.36577214037039,4.57218175209438,6.12455400805222,5.70975408189899,3.94499246061018,2.83677249235499,3.21245810266868,1,5,4.74667530746236,3.13581290907494,3.15918767826735,5.81033233441854,2.44987756064944,4.73023087509271,5.58601896920703,2.32398301395119,4.98142928975236,4.95408960927328,4.43367282855054,4.05451552209887,3.62971681554069,6.12428575011247,5.14970194299799,5.10579936255381,5,3.79072890073812,3.95159952887809,0.994270976975745,1.77667907288601,0.218076616145232,1.61404910685948,4.82306112418676,1.67186594688456,3.05113982272589,1.04693326229341,0.623126263617653,2,6.51489161020137,6
1233656851,24,"male",32.06,"veryRarelyNever",11.3026240986693,3.12073116353516,1,5,4.66701238118642,6,4.43391038547044,5.0611760443969,6.64448277058469,3.64840786377338,5,0.525500902562869,1,0.86715404583144,0.0439473749027575,6,2,2,3.17766986264912,1,1,1,-0.147234333490172,3,1,1,1,1.90621674626731,2,1.29151150417798,2,1,6,4,6,6,4,4,7.14365284040465,5,6,3,5
1235094141,38,"female",22.67,"3or5wk",10.869976979943,2,3.12301264878124,2,3.61150893029883,2.55026467359742,2.45823043079995,2.7040083305472,2.51014258645072,2.69872683858491,2.95797994841213,8.50949647424812,6.01579730949279,7.67274645657148,7.90378054663115,5.64678550188552,6,5.42182510691323,5.14057326761633,5.08997857548994,5.46910951085461,3.87134928034162,2.46131562274722,4.00824708506693,0.975716913442779,2.59478437081895,3.26168534095602,1,5.59525721665795,4.05448845312283,4.64428997286606,3.80912437819291,2.95711273046052,1.89956148981895,1.58555260484919,2.60551021256792,2.56447605176946,1.93715966290878,3.88573301762889,3.15683262007515,2.88386703313844,1.52666868014336,3.58154618280402
1235714829,18,"female",24.32,"veryRarelyNever",11.4980554523035,3,3.23066107499545,2.44121288461313,3.78314676371285,5.63919579515859,3.40912754733446,4.08409035807034,1,4.34869055371877,1,1,1.89717897976823,2.02221559807359,3.70745695984101,5.31451040291318,4,4.05441394024571,5.60855644523423,5.17351692550612,5.1109169379345,4.19810916301668,3.46284926565369,4.65929860047313,3,3.83658981060229,2.84740504353044,3.84561738171351,3.37547204726784,2.78224432876657,2.28987739462438,3.51425299900423,3.35008587142057,4.06613487780974,5.14343297670048,5,4.81738368619073,7.43910999018926,6.52009683986402,2.82467567417759,6.1340932588429,6.84000422806175,4.14975209477246
1242693688,22,"male",39.06,"1or2wk",10.9122663038454,2.72673029239981,7.82779042685796,5,3.77539211223593,3.44226056757187,5.0531878937034,5.40079972316336,5.36834595241862,2.96242736193417,3.76601224682417,2.41789343171561,4.93078538054236,3.36499632734651,3.27131159429989,4.50197325536122,5,4.5000669012498,6.28598183412346,4.10418533688883,5.11772072284418,2.85511337170864,4.29755113369452,4.28867847471168,2.90601567134471,2.05897566046012,4.81162433305064,6.18181740440467,2.34361996763104,1.37413439866105,4.01286750580523,2.84331558799157,2.46483538960116,3.26002631438178,0.910797342224616,3.17480142076227,2.51854250979342,1.99295208674727,3,2.33855971117178,3.64310310744564,5.90957228669282,4.29483217760944
1245507679,27,"female",22.27,"3or5wk",10.67477563348,4.54207860646764,6.1226865743112,4.80901678408829,3.92481303903111,5.90225737896487,6,5.16027281584702,4.9099288833782,5.93350195932465,4.46911726032891,0.832108527890896,1.18524691557381,3.90571159739308,1.17485356398547,2.36327825122432,3,3.31199353588679,1,3,3.95395093321652,5.15216835193185,2.33717723549201,2.50965306758013,2,2.6211727871242,2.42641543838426,3.18302784428081,2.32696375893134,1.90576565794445,3,2.94095570103784,0.783308067223637,0.795243763034132,1.30609809445319,2.45428011261854,1.27347641584158,1.29306220376219,2.54171378472994,1.34561090137531,2.26072758451954,3.72956566231076,2.88314290595018
1249536137,26,"female",19.39,"less1wk",11.0569667426451,5,4.03087067258936,4.07198672081549,3.47345723898995,2,3,4.47058872441726,4.23298598479938,2.05989260649766,3.51716197535109,6.02916933584657,2.14445055290234,4.75276165475639,4.25658787040818,4.88557721619435,4.6293828927568,4.85278435747764,5,3.43536047731837,6.03899103302239,1,3.42316677899782,4,2.73068307640149,3.08793829702731,4.3073343789745,3.32769715352479,4.41051220138969,3.68936791343522,4.17457211161392,3.74585391974541,3.91055814663349,4,2.76669094674903,4.04047554937263,4.81892509702283,3.92586988530412,3.45679499776868,4.71642093918323,1.97258568441585,5,6.1904417498654
1251671589,32,"male",35.67,"less1wk",11.1259533033712,5.51220561752954,4.93253776467187,5.77148920083696,6.21664087106581,2.95276930787806,4.45270587718836,5.25475033429125,3,4.04919209539194,4,5.94909684297859,4.35377972559905,4.10089889854141,6.38321328539653,3.60840762721007,3.62130631245964,4,4.27178911575734,5.07205566877709,3.37823181180259,3,4.11048479130998,0.0437869560991553,3.13690878250441,3.13463840263928,2,3.65477582081781,2.01837760554291,1.08066671290844,2.69172674467542,5.30511099502968,5.47883189241296,4.05490105672803,3.44981564604184,4.94312481309885,3.76906836804074,3.57487739765037,3.73005239455228,2.61059260388022,5.60943266979092,3.39640143911088,2.47959441454236
1253162731,27,"female",20.47,"veryRarelyNever",10.7817856169002,4,5.77457860299368,5,4.19533058002472,5,2.17300279774457,3,5,5.20544377454839,7.11886552568217,5,3.95560313652754,5,5,3.54512817575387,5.89577427082993,5,6.19594189756659,5,5,2,2,2.73972707965555,1.77029540501059,1.56062090126601,0.74362279930029,2,3.95824705811648,1.85838435547471,2,4.01400990845922,2.99031556319852,2,3,4.36738853373962,1.81787145995805,1.11692449365694,4,2.74334595534685,4,4,4
1259397817,27,"male",22.67,"1or2wk",11.5126654311644,6,4.03700036946932,4.69081835368673,4.6749930207235,3.70345047004955,5.07147685412841,4.30404535859677,6.54643782732921,3.50202713442489,3.73905006209705,3.61123616934115,4.88923362058374,4.24302550531036,3.22980714546638,4.87336893575609,6.31989359842263,6.67756364178915,5.56000674112182,3.96215765905507,4.9524848527396,2.90769176903402,3.38585710042914,2.76133223070042,2.94426667984032,3.76923788683849,3.15995479742464,1.9865999440554,2.68229738397887,1.12150840676108,2.1428931241973,3.70934940605837,5.58417572045973,5.17379013583105,3.91049787523858,4.16361796654341,6.97401044761578,4.4347989774874,4.31943176123914,3.7390901514474,7.13401988903376,5.3333864888045,5
1260965408,21,"female",20.05,"1or2wk",12.0452757618718,5.42449058757192,4.89621542812598,4.8685990918903,4.61929357823589,3.81787852774619,5,6.26307211729824,5.40904693489354,6.12915811414819,6,4.20912931414174,4.15571510316366,5.28751413639059,5.69884006460307,4.5392774227624,3.83781141790432,4,4.94394202346728,3.5265517414223,5.09797260518057,5,3.94532773400599,4.89213440123258,3.9097243002991,4.39248103759191,5.04459059012998,3.29706053494819,3.09488452893246,3.79497162785591,5.43319026270018,3.15771050277779,3,3.38834466225063,3.56222076341484,5.77719546018294,1.85679209168731,3.45724904712185,5.47728027441342,5.08052015793088,1.0681668952512,5.18555999570254,5.06187632204564
1268940996,51,"female",27.95,"less1wk",10.4009543430991,3.34095441513589,3.71404402920873,5.18121416358191,4.69109835530894,2.5003165384908,3.8755546439121,5.1047476602029,4.19021831555746,2.25546230103897,1,5.02530526658,5.66512421206669,3.2116462851648,4.9081690839746,3.4284321470922,2.62645197559446,4.96709972924117,6.08228401756402,4.18980643885039,4.49480071968519,2.89617207614413,3,4.2266129574206,2.59105051387969,3.39871814929177,4.01392350649049,3.10717487304024,2.4305690563507,0.9925942078103,-0.107939359672175,5,1.57804176264044,2.37756208213585,1.00251698617124,3.22884663592145,1.92657700910983,1,1.51031165758127,0.358363500678,4.62721847444306,3.45875742634887,-0.565438818158863
1269490239,22,"male",19.8,"1or2wk",10.9189355999435,5,6.22560851898425,6.98574709886332,5.76011818633315,4.28609701938446,5.54800340319993,6,3.21521836696792,4.71610127823318,5.98390786567985,5.42483118246387,4,2.44793974832062,5.46128748647356,4.46109767293287,4,3.58289100659344,5.26654843715203,3.02899436209542,4.13173260973497,2.76363202922496,3.10674895234585,2.40974955347586,2.63955234204666,2.16779718294894,2.89533105754474,1.69099488463027,1.2875615912524,1.30868964878405,0.97472211216476,4.55058533235596,3.01881089310707,2.16225423990311,6.03098417287131,5.57348675448072,3.34191779910392,2,3.36002857621534,3.3635792654919,4.03092627464801,5.03325065262466,6.17537872162833
1275747130,18,"female",18.24,"3or5wk",11.5956936858253,7.3003546354984,7.35814895187429,4.70243681415247,6.61021582042255,6.35386351199427,5.70757120782194,3.2610001295644,6,6,7.498782974952,6.89764650352764,4.18665807989438,5.87542651075258,6,6.39159088293258,4.14345819278849,3.22758682917611,6.19780999399104,4.37619095638284,5.38458192599507,5.22455375591101,4.96656555431072,7.07494682363051,4.88152213448905,3.56223886441106,5.8814823339837,5.93772425945396,4.34655517177996,4.31914649790004,5.57236445642063,4.25037903429412,4.03194397896369,3.58271485342257,4.16992656842617,6.26108535087798,3.96023690313451,2.95744588906955,3.32564341355812,3.49929446965263,4,4.04280145173603,4.51234082910726
1276417524,17,"female",19.08,"less1wk",11.4351909247608,4.65749436975354,6,5.05888529055643,4,5.10188398666874,5.04029453232384,5.15410858694177,5.97724404539067,4.15183955703004,4.89627303732157,5.27267227973657,5.45331860590682,6.62255010746195,5.16350579263877,6.61064231501511,6.06076000202503,7.7492076528909,4.9319122951805,7.23313117541475,4.40408065079108,4,4.146042993383,2.75025012387406,1.19041808174911,3,5.88029483491509,3.05022517148855,1,-1.3099621899023,2.6869855756539,2.80796115766665,1,2.58008579772694,2,3.87908386466802,2.36096637880514,4.46807955885726,3.15812380605658,2.72424340322908,4.23614546994892,3.89080694910791,3.63083777189191
1276472110,20,"female",32.57,"1or2wk",10.8663182998452,4.32495990761103,2.26704650693422,3.40783926926899,3.58390572721517,3.21689185849878,5,3.82317785535143,1.58393545699382,1.62566270571668,2.89829200088113,2.47518680391104,3.06657626133949,4.07357620240211,2.9534954912798,2.74976405284467,4,4,4.8159102052025,2,2,2.98978853938687,3.48013786619717,1,2.02407521870194,0.622818964293196,3.83476729847952,1,1.15132019227414,1,2.52913155425934,4.43450605728325,1.79618592405625,5.06147934244082,4.80717774034584,5.47188069012421,4.44057353542855,4.90091165169989,4.75637714206423,5.62289503936083,2.14115777260206,3.06683649513336,2
1277305263,25,"male",26.17,"less1wk",11.4107598402089,3.82011531120858,5.18528924353963,5.8836462121678,4.75267094790836,4.75177984481514,3,4.07879876345411,3.72011565560543,4.57187806536866,2.57249313914493,1.82306708920568,4.73717491286802,1.07734325928935,1.8281909059405,4.99490281094993,4.96239044627559,5.69918967205851,4.36197806230311,3.97537325328475,6.34016581895749,2.34078255325457,1.73863888087908,2,0.520615310387189,3.05583815662616,4.42601431291789,2,0.254416464395979,0.0386313578364801,1.47291697853073,5.78310920512618,0.783209502045465,3.92636593333859,2.25901890760553,5.14786406218171,2.77934945647949,4.32428867093032,4.35823419852371,5.28103292644419,3.92018277763209,5.8611855298226,5.39089512817375
1277808691,45,"female",28.87,"less1mo",10.6387119395082,3.33160002398056,2.44488627485319,4.05670101502256,6.08543325040747,5,4.99611837557705,4.68312883335241,5.3169081709468,5.03059183274739,4,3.44613366233732,5.31882431492276,4.43602537176783,4.71400479858811,3.54394753305606,4.56717855633378,3.01236072722494,6.90237893276522,3.91463995744085,4.41732986954281,3.64470852398098,3.12155238730233,2.21006567066232,1.45085906230294,1.91168969042158,4,4.09034684523962,1.55767527140947,2.16532729857363,2.29030701587376,3.96705548488512,3.03843376557076,5.51367209776623,5.9490070661248,4.96129075456003,5,4.21673226904571,3.43312499673922,5.38602354805825,3.13079196719402,4,2.98235289025206
1279856514,35,"male",21.23,"3or5wk",11.2752772274531,3.33332440349316,3.49977331379499,3.59416740234876,3.07550714453959,5,2.67674492171014,4,4.11814025012254,4.44170898731931,2.50174313490215,3.0438530710788,4.26477992353491,4.96108198280582,2.84097443465519,4.37970028541192,4.62450947241959,5,5.49381377252753,4.45991325946317,4.53748703312833,3.98579972845166,5.28313981118658,6,4.52949325929682,5.2845827841988,5.77175241247543,4.82394079319658,3.63244969427881,3.30185104247432,4.49379859964602,3.30722164918357,5.39276458781299,3,3.55202484180601,5.80819791316373,5.74681490070224,5.06828286969079,2.93513618163062,2.91880848980612,3.46740985544227,6,5.38362101101864
1282164612,19,"female",22.29,"1or2wk",11.109952249517,5.38870784605336,7.12191510445706,6.80413025720419,6.1350791036581,4.75156320909899,7.2821989044715,5.14483736606291,5.00630798928754,5.58042218994568,5.39974705381101,6.22932446780782,4.4629119791277,4.90779567014611,5.39844458338937,7.31941905537668,4.81650674807147,4.7405945184396,2.91679952991574,3.0135133393311,3.58899702414316,5.30806066133184,7.14930448038588,2.65284026247125,4.43419660500868,6.80237583213853,7.05841080998403,7.04765598762826,1.7987824343216,6.34374407200028,4.29087047594889,0.971287758799545,3.19207938260716,1.07547647764882,0.859556185050891,3.74180351267884,0.865891151935319,1.26761356352722,1.37774570362941,1.6505746952548,3.30358096712392,6.01026021098892,5.19206690063641
1282174162,42,"female",22.29,"more5wk",11.0635868361681,4.02063025615514,4.98372327492131,6,4.71088189218591,6.01052606904481,5.1694076901268,6.2138233221305,5.0545729104879,6.18523578161459,6,3.42550523009847,4.3073982713832,6.69830893618241,5.05113601729682,4.61498026456743,6.17912217161623,5,5.44533742296577,3.75020730766613,4.26706538329997,6.1986232119869,5,6.4404426469232,4.47733197050841,6.76204208119538,7.32878864856235,6.26220380418917,4.26548047090618,5,5.08769807126769,2.87038521443194,3,1.86672909186964,1.6350139091204,2,3.25023326469576,3,1.53170980249748,4.22090906452915,2.80186011625699,3.77947998935642,6.64764572945642
1282503724,19,"male",33.43,"less1wk",11.0224415388622,6,8.00109308974894,4,5.5231539871707,3.19190628431367,5.42954726597211,5.14699058453922,7.10026692384191,5.40602672081482,4.05015679186932,5.67218732382411,6.00001500208456,2.934715070123,2.76170886200655,7.03095505962607,4.53294097825238,5.01681568936964,5,3,3,5.77325928635868,2.65647121851055,3.12768473970006,2.76926527829955,4.44410980465418,1.70873405999974,2.60232687504849,4.78015674945794,2.42163832653401,4,3.21042565592786,1.07100776332734,0.530464779292491,2.8216789095859,3.50550030522621,2.26540843462163,0.480730183492899,3.25389027263222,0.144623912736741,2.03469270732437,4.881247368633,5.932971503564
1283105623,15,"female",25.24,"veryRarelyNever",11.2565482423469,4.95830288896541,3.05646976790836,6,4.97572105373139,5,4.03135188363203,5.49409050256478,4.18415822790072,1.55006253168119,1,1.10329209765742,1.08057742457392,1,2.92848100292378,5.66557003298253,5.78206011557914,5.176932834461,5.43197255807851,6.05804316691368,3.433911514084,4,4.68938023982969,2.77836471159776,3.23439926712992,0.682466944723945,4,4.68697815855873,0.974851862137332,0.466205977200747,2.8239339281458,6.52673508495039,1.2362017747225,7.87942753888615,4.83728422019198,7.39429535234954,9.6844238740198,6.58626894111216,6,7.43854688445236,3.89628804706743,5.63965677200419,2.10327782241084
